	MF: KIRC	MF: BRCA	MF: READ	MF: PRAD	MF: STAD	MF: HNSC	MF: LUAD	MF: THCA	MF: BLCA	MF: ESCA	MF: LIHC	MF: UCEC	MF: COAD	MF: LUSC	MF: CESC	MF: KIRP	METH: KIRC	METH: BRCA	METH: READ	METH: PRAD	METH: STAD	METH: HNSC	METH: LUAD	METH: THCA	METH: BLCA	METH: ESCA	METH: LIHC	METH: UCEC	METH: COAD	METH: LUSC	METH: CESC	METH: KIRP	GE: KIRC	GE: BRCA	GE: READ	GE: PRAD	GE: STAD	GE: HNSC	GE: LUAD	GE: THCA	GE: BLCA	GE: ESCA	GE: LIHC	GE: UCEC	GE: COAD	GE: LUSC	GE: CESC	GE: KIRP	CNA: KIRC	CNA: BRCA	CNA: READ	CNA: PRAD	CNA: STAD	CNA: HNSC	CNA: LUAD	CNA: THCA	CNA: BLCA	CNA: ESCA	CNA: LIHC	CNA: UCEC	CNA: COAD	CNA: LUSC	CNA: CESC	CNA: KIRP
GNGT1	0.0	0.0	0.0	0.02276683299430228	0.01303857836768242	0.0	0.0	0.0	0.0	0.027012590915950426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1303816576868237	0.0	0.11043578043161233	0.0	0.044122390339706594	0.27116838235654384	0.2809604596079008	0.0	0.02548036543102208	0.20062164805179006	0.0	0.23970993062151308	0.08477017140360374	0.3592701306708797	0.17877177779626638	0.01928004234353953	0.0	0.0	0.0	0.34353741496598644	0.0	0.4447368421052631	0.0	0.011111111111111112	0.0	0.7862068965517242	0.0	0.0	0.0	0.584070796460177	0.0	0.0
CNGA1	0.025574840315915812	0.010441682170248424	0.0	0.0	0.013021950979308805	0.010763957283508202	0.02053700723641629	0.0	0.05943434493644153	0.0	0.0	0.014950477408597684	0.0	0.0548500251280533	0.0	0.0	0.042430168117891805	0.02996728688541175	0.012635534305274617	0.05165320502293006	0.06367339623679519	0.006673478907221003	0.004755786373369344	0.017084863273606178	0.03587781562072509	0.020634599370146958	0.020445453675135766	0.004074688897379672	0.016350777816465083	0.0017064977108858046	0.0024079551134845428	0.028891909030400505	0.16697864232784573	0.32482930671409704	0.10145286060949482	0.034919011360007156	0.13433228101283565	0.14519523616182356	0.07366526563054769	0.0019314996205141042	0.06235266731569795	0.08423629609932161	0.17428424832269324	0.042526622953942654	0.16961267101124064	0.0639103692271803	0.1655871970989802	0.2370853309612282	0.0	0.0	0.40816326530612257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNGB1	0.0	0.0	0.0	0.022750005182918368	0.025315765381846437	0.027205966248480932	0.039848072116720146	0.003601937892648989	0.06030891260742008	0.026776753216671716	0.0	0.026295070499461174	0.015973790132751495	0.0	0.10673401226827643	0.04092392371295143	0.08766569571244098	0.1251900933520541	0.1294420372341773	0.02341678522532108	0.15212986190157188	0.12891020263150824	0.08983189997843309	0.05830446380724019	0.05179281414208163	0.11040651317372006	0.2558727668654186	0.026161755941848035	0.0959668371326609	0.15227638950653188	0.02016024615321979	0.13755342808873142	0.0	0.0	0.39884586710017716	0.0	0.14533481652282496	0.3324124231308819	0.09982677981333724	0.02098288043074357	0.293425786745012	0.24127994001454522	0.0	0.06800527340704698	0.0	0.061292534728304676	0.13271680192584293	0.1470578834412829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6015625	0.0	0.0	0.23348017621145375	0.0
FNTB	0.012831679380867754	0.0052289806609248845	0.02818864505572834	0.02276808301542214	0.0	0.0	0.0	0.007171839418851761	0.0	0.0	0.0	0.007675368847008837	0.005444461151750723	0.0	0.0	0.0	0.005448992256442645	0.010371626163140317	0.005154037290047849	0.00302012182897809	0.006585710029880371	0.009532584400471928	0.018630887277798963	0.005852651900881837	0.008256172774181093	0.01144812894760557	0.005691207787744924	0.007900766059768437	0.006222434577829192	0.006217122917390974	0.001388362909733672	0.002113632057491119	0.009165743545224059	0.009681977583005078	0.006086230909350924	0.01219914239942637	0.005273891499599861	0.023435381400805883	0.01767628886692248	0.005118748143260504	0.01017981599628884	0.019543116304533262	0.054115729367297846	0.006548667983470934	0.013336461972338098	0.017895148218100752	0.026028701866428187	0.017923949831100405	0.4903225806451613	0.45120405576679345	0.4897959183673469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4631901840490798	0.0	0.0	0.25125628140703515
FNTA	0.0	0.0052529340873634445	0.028374640934459842	0.0	0.012908223160812481	0.010565014725345843	0.020519913470738515	0.0	0.06130094577456975	0.0	0.0500588922332021	0.007633093349552777	0.00538600858636899	0.05472951661925395	0.0	0.0	0.008972812369343353	0.0013570019814099126	0.015029062276939264	0.003913884469418924	0.009990458095168995	0.0010973826338232684	0.003228760229130888	0.004998748735960432	0.017250222778138497	0.011273741170233715	0.0022192180215087507	0.006401589213897694	0.005590027970761348	0.008972202655080388	0.011242611869524256	0.00397122687071666	0.00556094053709011	0.042179567038641605	0.03313616000801415	0.0023300531266293363	0.009199229770791365	0.0013304477662464673	0.0021433858447384756	0.025687884534870833	0.02134740401319238	0.02409651640699532	0.013393812787954264	0.007196829344051774	0.0342550408364651	0.04016074551724063	0.01774054304779641	0.0005600059011008656	0.0	0.7705956907477821	0.11564625850340139	0.0	0.0	0.0	0.7877984084880638	0.0	0.0	0.5172413793103449	0.0	0.0	0.09202453987730061	0.0	0.0	0.0
RAD50	0.0	0.00530590717485939	0.0	0.0	0.03833030250582457	0.02191735559255124	0.0201554467980804	0.003578891750194718	0.0	0.0	0.024987233329843154	0.018908243400709467	0.010678135116652146	0.0	0.05417736509521259	0.0407639314414024	0.020893962731127036	0.0051659989295538495	0.03370227142387572	0.04186797047405956	0.010889725234379536	0.004498803009536056	0.03262170507008621	0.006343824823990847	0.005745315911856161	0.01844577238760223	0.015136536222180199	0.005651240587228071	0.013719416582224671	0.011978855664473003	0.019007789707448736	0.003069292466281197	0.007912068308516566	0.013597246664438763	0.042685950129862094	0.024601562832761555	0.03609085182439082	0.015341589467967964	0.0006091722202698446	0.025193307572655563	0.040491918906048356	0.03665949119836795	0.04674325138015167	0.005574221460343356	0.032551734419397196	0.017017227077148634	0.002063084106725633	0.0009509599921831135	0.0	0.0	0.0	0.09523809523809523	0.5113268608414239	0.0	0.5596816976127321	0.23333333333333336	0.0	0.0	0.0	0.0	0.0	0.8539823008849557	0.0	0.05527638190954774
MRE11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KPNA2	0.0	0.010470400131809053	0.0	0.0	0.0	0.016383986504342488	0.0	0.00360252547288288	0.0	0.0	0.025028254133905938	0.0038618599256812617	0.01075474354391619	0.0	0.0	0.040901865836318586	0.0028771639875989348	0.01497972378123088	0.008054659609413454	0.010436215886502828	0.008353608894144757	0.007650493916798443	0.004130672600309461	0.006107148735685808	0.013165109901237364	0.0009850964173772187	0.004721617324855699	0.0059420919853548256	0.0005469251469174381	0.007242604284930293	0.00132902903095678	0.004285285916464763	0.0035909213668208293	0.19343506471762897	0.078636439665802	0.0879809033996306	0.11631602759659092	0.09736627376303296	0.20807222300227934	0.07032269325677004	0.20966133813880528	0.18900776469973193	0.15296992790968394	0.26956498059253514	0.10598653391687593	0.22496008368189602	0.25908327820961197	0.01695780431696401	0.0	0.0	0.26530612244897966	0.0	0.0	0.0	0.0	0.08888888888888888	0.7348484848484849	0.0	0.0	0.0	0.3251533742331288	0.0	0.0	1.0
NBN	0.012799288724889876	0.010507210704339248	0.0	0.04550633756368198	0.02552329746442065	0.021406549999856545	0.0	0.0	0.030510359794843425	0.05402792985881989	0.0	0.018900278696983165	0.0	0.0	0.0	0.12266978099445086	0.006699113354788305	0.021036773238049297	0.0016359354476592034	0.01925261976615898	0.03835993897316942	0.009702449201650627	0.006876506929848579	0.001152092949608243	0.016097372432141425	0.012019588276510977	0.011176062718030361	0.0016445238189736998	0.0005532016235226415	0.00026351432774199724	0.011615912121080537	0.013720815349166677	0.021143601060228744	0.011881552428887993	0.017026679111333327	0.024436961323405698	0.06526132187669773	0.01888719957745465	0.01516984125125427	0.037498441120637535	0.019214995613438736	0.057655801910378494	0.03469363466094713	0.005725377478382816	0.03182742844402919	0.009472538132825994	0.044532865738834214	0.014931282447104904	0.16989247311827957	0.0	0.0	0.5340136054421769	0.0	0.0	0.0	0.07777777777777779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KAT5	0.0	0.010586334262420179	0.0	0.022757277151207775	0.025029143660284345	0.021802103013719803	0.020244642785978095	0.0	0.0	0.0	0.0	0.01515467669301715	0.0	0.0	0.0	0.04081146229262797	0.02875162033539444	0.002253308959424119	0.0007903204791464113	0.0017961674204845248	0.014379992407792117	0.013697388258388949	0.00481886579658267	0.0031046719296017925	0.008430688134669729	0.023530752183182454	0.001651997157165321	0.0034304131574122705	0.016122282191473127	0.009821001791337665	0.015712352204095295	0.016948620414650215	0.0008590398297206556	0.026101671077912267	0.028242408772379286	0.024852677579025456	0.02801995223646273	0.021271232632263392	0.04795841042141115	0.022556400639928538	0.05330975090386779	0.020843857237359438	0.03295710400142525	0.06907207194366388	0.022237202712255325	0.04130877851436208	0.10023944520823877	0.02599386252350407	0.0	0.30544993662864384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATM	0.12699304819815913	0.036627929766857754	0.08110649091413208	0.20399175990767715	0.07474286731371874	0.042792793219166486	0.15857356997998895	0.021534872193370965	0.35878822475736805	0.026866492480184537	0.09817659464882679	0.07256365213999458	0.07913481945815162	0.05308572966577257	0.045194714025232334	0.08120966768856963	0.005406894952341797	0.010533766309352635	0.015056497647165499	0.01010745576134544	0.001286904693264636	0.012947540133871737	0.01367321675955118	0.009304373002359995	0.014414428375575675	0.005809408598805982	0.009852997324513299	0.007213660065578728	0.005721542285698524	0.001322651454361631	0.010870718581489858	0.003747276636032282	0.04871614682674286	0.07903956881230448	0.0071632297509060605	0.0314174736863636	0.033530853581523516	0.0015502370410856645	0.01083622559439319	0.07361086941721022	0.08287896041113606	0.04026289592244021	0.024325755750603677	0.04138644313914577	0.011675026965203757	0.013318595841930143	0.08401827253575912	0.0049558007194442115	0.0	0.0	0.2585034013605442	0.14625850340136057	0.3203883495145631	0.0	0.3183023872679045	0.0	0.6136363636363635	0.0	0.3431734317343173	0.0	0.0	0.0	0.7136563876651983	0.16080402010050251
BAZ1B	0.012817058199337006	0.02636576300514836	0.0	0.045521321129219396	0.012950749326156367	0.016275626063697313	0.09944900951057209	0.003459580545684462	0.0	0.0	0.0	0.015306242071383612	0.005406364859787782	0.0	0.165652090180212	0.04075797898023243	0.008706178822403984	0.005440859593774987	0.005314737213374756	0.006380787996646571	0.0023934204017947744	0.0016911157182231155	0.0019044545451653509	0.014384050037033379	0.010303932270936862	9.566307372543531e-05	0.008646137557424358	0.012508359248416985	0.0023498007719593888	0.018695787040551713	0.001142496227765418	0.007595475103808255	0.012076454602752638	0.014188158971700282	0.04460800989352583	0.013479819636137862	0.05156799375169232	0.03049651224281786	0.01565621389648346	0.005904631122276051	0.01292275929930957	0.030042881571951605	0.03787955443790888	0.011394150007327896	0.04104859042245383	0.018084123866024607	0.013220645317020512	0.031113809298860144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011111111111111112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMARCA5	0.0	0.01577215213948426	0.0	0.045504792159162366	0.0	0.00538886308139408	0.020449730752986516	0.010796392018298245	0.0	0.027007306945445068	0.024532566379450442	0.01920373811610414	0.010731658908014448	0.0	0.02816799213620196	0.04083413725352874	0.016789952057543904	0.009611625063653586	0.009247824260983107	0.003012870140142259	0.015107818276443528	0.004262876782761465	0.007397723820983535	0.0036560484200922447	0.0004362229419041022	0.03686461205030545	0.019444555411844765	0.006634219905166611	0.00798313200644223	0.0073447817944205926	0.015116479896864234	0.025319771058271632	0.006779861565377739	0.0037715999763384316	0.017458447529986383	0.009154244502761066	0.05071368210354084	0.020353321140968585	0.07203786376301483	0.008141506100618803	0.015410998331137755	0.006664265531999203	0.011469237789573502	0.02307581825864093	0.021926748230218642	0.05975563981991902	0.0021133501521508626	0.004808437678205711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE2I	0.0	0.0	0.0	0.022706656263143322	0.0	0.005425413548549027	0.018467631892742798	0.0	0.0	0.0	0.0	0.0036373139306844116	0.0	0.0	0.08324081909510718	0.0	0.0036461335920893955	0.0016007000645165365	0.0012367469083170285	0.0015714132878170074	0.003201220359517389	0.0003970291221968422	0.006570808717925691	0.001606812144360565	0.0002809815538363698	0.0052838187104470085	0.000253781349077622	0.0008672349970357507	0.003328128671286909	0.007938510796353807	0.0001743096220276372	0.0057634801218071335	0.039470797047528434	0.05120410892046599	0.04757119167737144	0.02311592790839814	0.016922033367402996	0.03739149104366867	0.05226270079708998	0.06052975702054441	0.021409241495909826	0.06642948072093115	0.06471750989703774	0.013236020386155109	0.05566171738906321	0.05117458085267593	0.017975139512165037	0.07259180967781761	0.0	0.0	0.0	0.0	0.0	0.0	0.2944297082228117	0.0	0.0	0.4482758620689656	0.0	0.0	0.0	0.0	0.0	0.0
SUMO1	0.012825495564493524	0.0	0.0	0.0	0.0	0.0	0.04072366599510459	0.0	0.0	0.0	0.024975915863563517	0.0	0.0052404659338347	0.0	0.0	0.0	0.018992195318353385	0.015055758975950063	0.006070178847832274	0.0021693398754510525	0.03245953449781617	0.008962138176768164	0.007816509112775004	0.0076930033440059595	0.004538403936517332	0.025777187614525618	0.013882820510480079	0.0082724653543413	0.019595396725197292	0.0004265422141259706	0.021060021684732175	0.01732494205072087	0.020419756954034054	0.024136061688763345	0.007502094585771243	0.002068330154274802	0.010856565920815686	0.022504827448832455	0.024967609455131382	0.009039878678119756	0.019457309778028738	0.05001614045121743	0.0055791231391206265	0.031379242619064114	0.016737551321707785	0.029222392764370823	0.004402833766540284	0.01887379469503368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE2V2	0.0	0.005273274627894955	0.0	0.0	0.0	0.005460174880722597	0.0	0.0	0.0	0.0	0.0	0.0037454693293030817	0.005406235692614354	0.0	0.028161873541587314	0.0	0.003909985075643918	0.0374396089234441	0.040983287862105776	0.06480549049668098	0.05366031254687756	0.05535793055385563	0.07626917969699734	0.005753597613159647	0.08406260890302164	0.0623378659106474	0.08015966971884962	0.08233234780568928	0.013958233973360887	0.06018402330290596	0.0414242912035564	0.019003773032725185	0.000523769780445234	0.03443680935380566	0.009643161488435283	0.016176619343404537	0.0002757088337791268	0.048390816973474374	0.049905615872449516	0.029388987212082288	0.00010346663976657064	0.041342796649438185	0.023975484728830092	0.028267754497642485	0.03272130058297737	0.07399539811683706	0.032353622361492	0.010907359514780174	0.0	0.0	0.11564625850340139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE2N	0.0	0.0	0.0	0.0	0.012655038719217011	0.0	0.0	0.0	0.0	0.0	0.04993029691212267	0.007667171010085397	0.0	0.0	0.02814646616295169	0.08159977778466761	0.02980997494249941	0.007219566074586929	0.014856063583809236	0.0034682457354389623	0.016422113887107747	0.008934973061678992	0.009652581609127308	0.009854523630838795	0.017852369080012788	0.017963139238173737	0.001490536314792412	0.013229702622499825	0.003590594731292765	0.01102531737429559	0.01618002313731546	0.0035321100539941605	0.010711278469747216	0.04543206655018618	0.018344758710558375	0.03908393740419079	0.008424156416031194	0.0028061305883680934	0.014730907534433743	0.024825842345058673	0.017500380525136864	0.04828126851871159	0.042099344430420155	0.03541178849049172	0.03199410286849471	0.04933783830975295	0.04069951260220036	0.00947403946587527	0.0	0.0	0.13605442176870752	0.12244897959183673	0.0	0.16578947368421051	0.35278514588859416	0.0	0.0	0.3586206896551724	0.0	0.0	0.0	0.0	0.0	0.0
BARD1	0.0	0.0	0.0	0.0	0.022731333716692313	0.021750525109170197	0.019245837454940937	0.0	0.029516904568702703	0.02666113986486583	0.02475140797294096	0.014723753455470943	0.005355282009657394	0.05279079959896687	0.0	0.0811929983934856	0.006815628362525143	0.006645371947520548	0.017490327220067985	0.004205037948095828	0.008067189557936777	0.00748634023289561	0.0019192888278584117	0.0075125717789006055	0.005554415026887566	0.008715368032938162	0.0028363211253985216	0.006432126701679677	0.0052862315983382945	0.016767742550293677	0.00651297339059631	0.0023307247257097815	0.02046698122482714	0.07745684350450004	0.04223511662829819	0.05423426938838778	0.06823686531442225	0.018674999927663458	0.10167737201348977	0.009929476003716426	0.016042618234337905	0.05445861314814294	0.128750593543473	0.0470358482581453	0.052274674931860374	0.10112890211842744	0.08769531324416349	0.009691962020671373	0.0	0.0	0.0	0.0	0.0	0.41315789473684206	0.0	0.14444444444444446	0.0	0.0	0.0	0.0	0.0	0.35176991150442477	0.0	0.0
BRCA1	0.025210779164129407	0.04113033436333184	0.0	0.0	0.02392897357297863	0.026206269175790234	0.07575724638430284	0.014032356249276163	0.1193231649115851	0.0	0.024711449290368982	0.02753592216293063	0.0	0.15968474720751297	0.08333703762329281	0.08008546458298078	0.002157951329083482	0.024601670658424855	0.007999429262812562	0.0008000761017770535	0.00040745874719579837	0.0020864655900100014	0.0027094369942713397	0.0038353629527823584	0.00799552534517133	6.627530504455878e-05	0.0048731605586200075	0.00506661526405951	0.006446343727475288	0.018892983820162284	0.005628384150793553	0.00122733656802374	0.051343950788058625	0.08011880471153406	0.0683892953677658	0.0020175124034849047	0.10082575983509218	0.09491453222755646	0.12263214318961418	0.016473946973933357	0.14758443811587707	0.1678948590432044	0.08252906880946623	0.1420008169548269	0.10475940474661301	0.16306649388082584	0.23734099629418595	0.07117749611637295	0.0	0.4702154626108999	0.0	0.0	0.0	0.0	0.0	0.08888888888888888	0.0	0.0	0.0	0.4453125000000001	0.0	0.0	0.0	0.0
SUMO2	0.0	0.005301603918188058	0.0	0.022759376550983063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007630836304315772	0.0	0.0	0.056309059557213006	0.0	0.024130480569836462	0.003419554529680145	0.0013418252764295904	0.026974712973358312	0.002155756445304504	0.0054988596803953824	0.0025641799105799784	0.006163823140932156	0.024174739081967232	0.005734054074820907	0.018936702954898167	0.0016112745799880988	0.007362078312632113	0.01592977759482962	0.0010719236629849358	0.00766964487654253	0.007821364840821967	0.02301625366615359	0.013624189361613458	0.01882661959038126	0.004870887779314601	0.02877824403013884	0.027276430112661603	0.03026594894675187	0.03412340812864804	0.050049759730677976	0.05324286655534293	0.0040727755918771825	0.022869834246335867	0.05211942952920074	0.011913213643027753	0.026210540558928925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08888888888888888	0.7348484848484849	0.0	0.0	0.0	0.0	0.5221238938053098	0.3259911894273128	1.0
MDC1	0.01280260793705787	0.015814654413594694	0.027601730026273297	0.0	0.11446458806022021	0.032752999085201885	0.019753563397916046	0.0	0.06132210792666487	0.08089082633132078	0.04999526535854052	0.011469696130204472	0.0160869997005019	0.0	0.08291463277761987	0.04082927928415066	0.005272341630981479	0.009765441328341356	0.010747786779079886	0.010707326881968208	0.005361944940947485	0.008441065885793053	0.023528861544224476	0.011232475316404384	0.023708143576274127	4.724729620907269e-05	0.015297036887921077	0.01789055705348616	0.0007476561737945167	0.001161469865527516	0.008674347731551466	0.0011958968873561093	0.013471277350667433	0.027830231899573996	0.05356660208011669	0.020262573079742902	0.06197096465259963	0.07710692083790353	0.042862055208537676	0.06770322153140428	0.01713957722569477	0.035178941142553675	0.09058704693449561	0.01488739138369025	0.062378278058217905	0.02533325923285668	0.02718212706581922	0.01238234455915874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
